Débit	PM	CO	CH4	
-0,73	0,079	-0,0027	-0,0027	
-0,73	0,079	-0,0027	-0,0027	
-0,72	0,081	-0,0027	-0,0027	
-0,72	0,072	-0,0027	-0,0028	
-0,72	0,079	-0,0027	-0,0028	
-0,72	0,083	-0,0027	-0,0028	
-0,71	0,068	-0,0027	-0,0028	
-0,70	0,068	-0,0027	-0,0028	
-0,70	0,079	-0,0027	-0,0028	
-0,69	0,079	-0,0027	-0,0028	
-0,69	0,083	-0,0027	-0,0028	
-0,68	0,068	-0,0027	-0,0028	
-0,68	0,076	-0,0027	-0,0028	
-0,68	0,062	-0,0027	-0,0028	
-0,69	0,068	-0,0027	-0,0028	
-0,69	0,079	-0,0027	-0,0028	
-0,70	0,062	-0,0027	-0,0028	
-0,70	0,068	-0,0027	-0,0029	
-0,70	0,076	-0,0027	-0,0029	
-0,71	0,079	-0,0027	-0,0029	
-0,71	0,062	-0,0027	-0,0029	
-0,72	0,068	-0,0027	-0,0029	
-0,72	0,062	-0,0027	-0,0029	
-0,73	0,068	-0,0027	-0,0029	
-0,74	0,068	-0,0027	-0,0029	
-0,75	0,072	-0,0027	-0,0029	
-0,76	0,068	-0,0027	-0,0029	
-0,76	0,076	-0,0027	-0,0029	
-0,76	0,068	-0,0027	-0,0029	
-0,76	0,083	-0,0027	-0,0029	
-0,76	0,081	-0,0027	-0,0029	
-0,75	0,076	-0,0027	-0,0029	
-0,74	0,072	-0,0027	-0,0029	
-0,74	0,079	-0,0027	-0,0029	
-0,73	0,068	-0,0027	-0,0029	
-0,72	0,079	-0,0027	-0,0029	
-0,72	0,068	-0,0027	-0,0029	
-0,71	0,079	-0,0027	-0,0029	
-0,70	0,083	-0,0027	-0,0029	
-0,70	0,076	-0,0027	-0,0029	
-0,70	0,068	-0,0027	-0,0029	
-0,70	0,076	-0,0027	-0,0029	
-0,70	0,079	-0,0027	-0,0029	
-0,70	0,072	-0,0027	-0,0029	
-0,69	0,077	-0,0027	-0,0029	
-0,68	0,079	-0,0027	-0,0029	
-0,67	0,062	-0,0027	-0,0029	
-0,66	0,076	-0,0027	-0,0029	
-0,66	0,079	-0,0027	-0,0029	
-0,65	0,079	-0,0027	-0,0029	
-0,66	0,083	-0,0027	-0,0029	
-0,66	0,076	-0,0027	-0,0029	
-0,67	0,083	-0,0027	-0,0029	
-0,69	0,068	-0,0027	-0,0029	
-0,70	0,079	-0,0027	-0,0029	
-0,72	0,076	-0,0027	-0,0029	
-0,73	0,070	-0,0027	-0,0029	
-0,74	0,079	-0,0027	-0,0029	
-0,75	0,068	-0,0027	-0,0029	
-0,75	0,072	-0,0027	-0,0029	
-0,75	0,076	-0,0027	-0,0029	
-0,75	0,072	-0,0027	-0,0029	
-0,75	0,076	-0,0027	-0,0029	
-0,75	0,076	-0,0027	-0,0029	
-0,75	0,068	-0,0027	-0,0029	
-0,74	0,068	-0,0027	-0,0029	
-0,74	0,079	-0,0027	-0,0029	
-0,74	0,079	-0,0027	-0,0029	
-0,73	0,076	-0,0027	-0,0029	
-0,73	0,079	-0,0027	-0,0029	
-0,73	0,068	-0,0027	-0,0029	
-0,73	0,085	-0,0027	-0,0029	
-0,73	0,070	-0,0027	-0,0029	
-0,74	0,064	-0,0027	-0,0029	
-0,74	0,058	-0,0027	-0,0029	
-0,74	0,060	-0,0027	-0,0029	
-0,74	0,076	-0,0027	-0,0029	
-0,73	0,062	-0,0027	-0,0029	
-0,73	0,072	-0,0027	-0,0029	
-0,73	0,072	-0,0027	-0,0029	
-0,72	0,068	-0,0027	-0,0029	
-0,71	0,072	-0,0027	-0,0029	
-0,70	0,068	-0,0027	-0,0029	
-0,69	0,068	-0,0027	-0,0029	
-0,69	0,068	-0,0027	-0,0029	
-0,68	0,068	-0,0027	-0,0029	
-0,68	0,072	-0,0027	-0,0029	
-0,68	0,064	-0,0027	-0,0029	
-0,69	0,068	-0,0027	-0,0029	
-0,69	0,062	-0,0027	-0,0029	
-0,70	0,062	-0,0027	-0,0029	
-0,71	0,072	-0,0027	-0,0029	
-0,71	0,081	-0,0027	-0,0029	
-0,71	0,060	-0,0027	-0,0029	
-0,71	0,068	-0,0027	-0,0029	
-0,70	0,062	-0,0027	-0,0029	
-0,69	0,062	-0,0027	-0,0029	
-0,68	0,062	-0,0027	-0,0029	
-0,67	0,064	-0,0027	-0,0029	
-0,66	0,068	-0,0027	-0,0029	
-0,65	0,068	-0,0027	-0,0029	
-0,65	0,068	-0,0027	-0,0029	
-0,65	0,068	-0,0027	-0,0029	
-0,66	0,062	-0,0027	-0,0029	
-0,66	0,072	-0,0027	-0,0029	
-0,67	0,068	-0,0027	-0,0029	
-0,68	0,068	-0,0027	-0,0029	
-0,68	0,072	-0,0027	-0,0029	
-0,68	0,068	-0,0027	-0,0029	
-0,68	0,074	-0,0027	-0,0029	
-0,68	0,062	-0,0027	-0,0029	
-0,68	0,076	-0,0027	-0,0029	
-0,67	0,068	-0,0027	-0,0029	
-0,67	0,068	-0,0027	-0,0029	
-0,66	0,062	-0,0027	-0,0029	
-0,66	0,072	-0,0027	-0,0029	
-0,66	0,076	-0,0027	-0,0029	
-0,66	0,076	-0,0027	-0,0029	
-0,66	0,068	-0,0027	-0,0029	
-0,66	0,079	-0,0027	-0,0028	
-0,67	0,083	-0,0027	-0,0028	
-0,67	0,076	-0,0027	-0,0028	
-0,67	0,087	-0,0027	-0,0028	
-0,67	0,077	-0,0027	-0,0028	
-0,67	0,079	-0,0027	-0,0028	
-0,67	0,076	-0,0027	-0,0028	
-0,67	0,081	-0,0027	-0,0028	
-0,66	0,079	-0,0027	-0,0028	
-0,66	0,077	-0,0027	-0,0028	
-0,66	0,062	-0,0027	-0,0028	
-0,67	0,076	-0,0027	-0,0028	
-0,67	0,077	-0,0027	-0,0028	
-0,67	0,076	-0,0027	-0,0028	
-0,68	0,077	-0,0027	-0,0028	
-0,68	0,085	-0,0027	-0,0028	
-0,68	0,079	-0,0027	-0,0028	
-0,68	0,079	-0,0027	-0,0028	
-0,68	0,081	-0,0027	-0,0028	
-0,67	0,079	-0,0027	-0,0028	
-0,68	0,079	-0,0027	-0,0028	
-0,68	0,083	-0,0027	-0,0028	
-0,69	0,085	-0,0027	-0,0028	
-0,70	0,083	-0,0027	-0,0028	
-0,71	0,083	-0,0027	-0,0028	
-0,72	0,087	-0,0027	-0,0028	
-0,73	0,083	-0,0027	-0,0028	
-0,74	0,079	-0,0027	-0,0028	
-0,75	0,081	-0,0027	-0,0028	
-0,75	0,081	-0,0027	-0,0028	
-0,75	0,087	-0,0027	-0,0028	
-0,75	0,083	-0,0027	-0,0028	
-0,74	0,083	-0,0027	-0,0028	
-0,73	0,087	-0,0027	-0,0028	
-0,73	0,087	-0,0027	-0,0028	
-0,72	0,083	-0,0027	-0,0028	
-0,73	0,083	-0,0027	-0,0028	
-0,73	0,079	-0,0027	-0,0028	
-0,74	0,079	-0,0027	-0,0028	
-0,74	0,079	-0,0027	-0,0028	
-0,75	0,076	-0,0027	-0,0028	
-0,76	0,068	-0,0027	-0,0028	
-0,76	0,072	-0,0027	-0,0028	
-0,77	0,072	-0,0027	-0,0028	
-0,78	0,072	-0,0027	-0,0028	
-0,78	0,079	-0,0027	-0,0028	
-0,79	0,062	-0,0027	-0,0028	
-0,79	0,072	-0,0027	-0,0028	
-0,80	0,076	-0,0027	-0,0028	
-0,80	0,076	-0,0027	-0,0028	
-0,80	0,079	-0,0027	-0,0028	
-0,81	0,079	-0,0027	-0,0028	
-0,82	0,072	-0,0027	-0,0028	
-0,82	0,079	-0,0027	-0,0028	
-0,82	0,083	-0,0027	-0,0028	
-0,83	0,079	-0,0027	-0,0028	
-0,82	0,077	-0,0027	-0,0028	
-0,82	0,081	-0,0027	-0,0028	
-0,82	0,079	-0,0027	-0,0028	
-0,81	0,079	-0,0027	-0,0028	
-0,80	0,083	-0,0027	-0,0028	
-0,80	0,077	-0,0027	-0,0028	
-0,78	0,085	-0,0027	-0,0028	
-0,77	0,074	-0,0027	-0,0028	
-0,76	0,081	-0,0027	-0,0028	
-0,75	0,079	-0,0027	-0,0028	
-0,74	0,068	-0,0027	-0,0028	
-0,73	0,079	-0,0027	-0,0028	
-0,72	0,079	-0,0027	-0,0028	
-0,72	0,076	-0,0027	-0,0028	
-0,72	0,079	-0,0027	-0,0028	
-0,72	0,079	-0,0027	-0,0028	
-0,72	0,068	-0,0027	-0,0028	
-0,73	0,076	-0,0027	-0,0028	
-0,73	0,083	-0,0027	-0,0028	
-0,73	0,072	-0,0027	-0,0028	
-0,73	0,079	-0,0027	-0,0028	
-0,73	0,079	-0,0027	-0,0028	
-0,73	0,076	-0,0027	-0,0028	
-0,74	0,079	-0,0027	-0,0028	
-0,74	0,076	-0,0027	-0,0028	
-0,75	0,076	-0,0027	-0,0028	
-0,75	0,083	-0,0027	-0,0028	
-0,76	0,068	-0,0027	-0,0028	
-0,76	0,079	-0,0027	-0,0028	
-0,76	0,081	-0,0027	-0,0028	
-0,76	0,068	-0,0027	-0,0028	
-0,75	0,083	-0,0027	-0,0028	
-0,75	0,072	-0,0027	-0,0028	
-0,75	0,062	-0,0027	-0,0028	
-0,74	0,076	-0,0027	-0,0028	
-0,73	0,081	-0,0027	-0,0028	
-0,72	0,072	-0,0027	-0,0028	
-0,72	0,079	-0,0027	-0,0028	
-0,71	0,081	-0,0027	-0,0028	
-0,71	0,076	-0,0027	-0,0028	
-0,72	0,070	-0,0027	-0,0028	
-0,73	0,077	-0,0027	-0,0028	
-0,74	0,076	-0,0027	-0,0028	
-0,75	0,083	-0,0027	-0,0028	
-0,76	0,083	-0,0027	-0,0028	
-0,76	0,087	-0,0027	-0,0028	
-0,76	0,089	-0,0027	-0,0028	
-0,75	0,100	-0,0027	-0,0028	
-0,74	0,093	-0,0027	-0,0028	
-0,73	0,102	-0,0027	-0,0028	
-0,73	0,100	-0,0027	-0,0028	
-0,73	0,087	-0,0027	-0,0028	
-0,72	0,097	-0,0027	-0,0028	
-0,72	0,093	-0,0027	-0,0027	
-0,72	0,087	-0,0027	-0,0027	
-0,72	0,083	-0,0027	-0,0027	
-0,72	0,079	-0,0027	-0,0027	
-0,72	0,062	-0,0027	-0,0027	
-0,73	0,085	-0,0027	-0,0027	
-0,73	0,072	-0,0027	-0,0027	
-0,73	0,076	-0,0027	-0,0027	
-0,73	0,068	-0,0027	-0,0027	
-0,73	0,058	-0,0027	-0,0027	
-0,73	0,072	-0,0027	-0,0027	
-0,73	0,068	-0,0027	-0,0027	
-0,73	0,062	-0,0027	-0,0027	
-0,74	0,072	-0,0027	-0,0027	
-0,75	0,077	-0,0027	-0,0027	
-0,77	0,070	-0,0027	-0,0027	
-0,79	0,077	-0,0027	-0,0027	
-0,82	0,068	-0,0027	-0,0027	
-0,86	0,068	-0,0027	-0,0027	
-0,89	0,077	-0,0027	-0,0027	
-0,92	0,070	-0,0027	-0,0027	
-0,94	0,062	-0,0027	-0,0027	
-0,95	0,062	-0,0027	-0,0027	
-0,95	0,070	-0,0027	-0,0027	
-0,94	0,064	-0,0027	-0,0027	
-0,91	0,062	-0,0027	-0,0027	
-0,88	0,068	-0,0027	-0,0027	
-0,85	0,055	-0,0027	-0,0027	
-0,81	0,068	-0,0027	-0,0027	
-0,78	0,055	-0,0027	-0,0027	
-0,75	0,060	-0,0027	-0,0027	
-0,73	0,055	-0,0027	-0,0027	
-0,71	0,058	-0,0027	-0,0027	
-0,69	0,058	-0,0027	-0,0027	
-0,67	0,055	-0,0027	-0,0027	
-0,65	0,058	-0,0027	-0,0027	
-0,64	0,055	-0,0027	-0,0027	
-0,64	0,062	-0,0027	-0,0027	
-0,64	0,062	-0,0027	-0,0027	
-0,65	0,062	-0,0027	-0,0027	
-0,66	0,062	-0,0027	-0,0027	
-0,67	0,062	-0,0027	-0,0027	
-0,67	0,062	-0,0027	-0,0027	
-0,67	0,068	-0,0027	-0,0027	
-0,67	0,068	-0,0027	-0,0027	
-0,67	0,062	-0,0027	-0,0027	
-0,67	0,062	-0,0027	-0,0027	
-0,67	0,068	-0,0027	-0,0027	
-0,67	0,058	-0,0027	-0,0027	
-0,66	0,068	-0,0027	-0,0027	
-0,66	0,068	-0,0027	-0,0027	
-0,64	0,068	-0,0027	-0,0027	
-0,63	0,072	-0,0027	-0,0027	
-0,61	0,072	-0,0027	-0,0027	
-0,60	0,062	-0,0027	-0,0027	
-0,59	0,062	-0,0027	-0,0027	
-0,57	0,062	-0,0027	-0,0027	
-0,57	0,058	-0,0027	-0,0027	
-0,57	0,062	-0,0027	-0,0027	
-0,57	0,062	-0,0027	-0,0027	
-0,57	0,058	-0,0027	-0,0027	
-0,58	0,055	-0,0027	-0,0027	
-0,59	0,068	-0,0027	-0,0027	
-0,60	0,068	-0,0027	-0,0028	
-0,61	0,062	-0,0027	-0,0028	
-0,62	0,079	-0,0027	-0,0028	
-0,63	0,062	-0,0027	-0,0028	
-0,64	0,076	-0,0027	-0,0028	
-0,64	0,074	-0,0027	-0,0028	
-0,65	0,072	-0,0027	-0,0028	
-0,65	0,079	-0,0027	-0,0028	
-0,66	0,076	-0,0027	-0,0028	
-0,66	0,079	-0,0027	-0,0028	
-0,66	0,076	-0,0027	-0,0028	
-0,66	0,081	-0,0027	-0,0028	
-0,66	0,076	-0,0027	-0,0028	
-0,65	0,079	-0,0027	-0,0028	
-0,65	0,076	-0,0027	-0,0028	
-0,65	0,079	-0,0027	-0,0028	
-0,65	0,083	-0,0027	-0,0028	
-0,64	0,076	-0,0027	-0,0028	
-0,64	0,072	-0,0027	-0,0028	
-0,64	0,079	-0,0027	-0,0028	
-0,63	0,076	-0,0027	-0,0028	
-0,63	0,079	-0,0027	-0,0028	
-0,62	0,079	-0,0027	-0,0028	
-0,62	0,076	-0,0027	-0,0029	
-0,63	0,076	-0,0027	-0,0029	
-0,64	0,083	-0,0027	-0,0029	
-0,65	0,083	-0,0027	-0,0029	
-0,67	0,079	-0,0027	-0,0029	
-0,68	0,081	-0,0027	-0,0029	
-0,69	0,079	-0,0027	-0,0029	
-0,70	0,079	-0,0027	-0,0029	
-0,71	0,079	-0,0027	-0,0029	
-0,71	0,083	-0,0027	-0,0029	
-0,71	0,077	-0,0027	-0,0029	
-0,71	0,079	-0,0027	-0,0029	
-0,71	0,064	-0,0027	-0,0029	
-0,72	0,072	-0,0027	-0,0029	
-0,72	0,076	-0,0027	-0,0029	
-0,73	0,062	-0,0027	-0,0029	
-0,74	0,072	-0,0027	-0,0029	
-0,74	0,068	-0,0027	-0,0029	
-0,75	0,062	-0,0027	-0,0029	
-0,75	0,062	-0,0027	-0,0029	
-0,75	0,062	-0,0027	-0,0029	
-0,75	0,068	-0,0027	-0,0029	
-0,74	0,062	-0,0027	-0,0029	
-0,74	0,062	-0,0027	-0,0030	
-0,74	0,068	-0,0027	-0,0030	
-0,74	0,068	-0,0027	-0,0030	
-0,74	0,076	-0,0027	-0,0030	
-0,75	0,076	-0,0027	-0,0030	
-0,76	0,062	-0,0027	-0,0029	
-0,77	0,076	-0,0027	-0,0029	
-0,77	0,077	-0,0027	-0,0029	
-0,77	0,085	-0,0027	-0,0030	
-0,76	0,081	-0,0027	-0,0029	
-0,75	0,076	-0,0027	-0,0029	
-0,74	0,081	-0,0027	-0,0029	
-0,73	0,079	-0,0027	-0,0029	
-0,72	0,079	-0,0027	-0,0029	
-0,71	0,083	-0,0027	-0,0029	
-0,70	0,081	-0,0027	-0,0029	
-0,69	0,083	-0,0027	-0,0029	
-0,68	0,083	-0,0027	-0,0029	
-0,67	0,083	-0,0027	-0,0029	
-0,66	0,034	-0,0027	-0,0029	
-0,65	0,001	-0,0027	-0,0029	
-0,64	0,026	-0,0027	-0,0029	
-0,64	0,022	-0,0027	-0,0029	
-0,64	0,016	-0,0027	-0,0029	
-0,65	0,014	-0,0027	-0,0029	
-0,66	0,013	-0,0027	-0,0029	
-0,67	0,020	-0,0027	-0,0028	
-0,68	0,018	-0,0027	-0,0028	
-0,70	0,018	-0,0027	-0,0028	
-0,71	0,020	-0,0027	-0,0028	
-0,72	0,014	-0,0027	-0,0028	
-0,73	0,016	-0,0027	-0,0028	
-0,73	0,013	-0,0027	-0,0028	
-0,74	0,018	-0,0027	-0,0028	
-0,74	0,016	-0,0027	-0,0028	
-0,73	0,018	-0,0027	-0,0028	
-0,73	0,014	-0,0027	-0,0028	
-0,74	0,016	-0,0027	-0,0028	
-0,77	0,018	-0,0027	-0,0028	
-0,81	0,014	-0,0027	-0,0028	
-0,84	0,022	-0,0027	-0,0028	
-0,85	0,014	-0,0027	-0,0028	
-0,80	0,013	-0,0027	-0,0028	
-0,69	0,013	-0,0027	-0,0028	
-0,53	0,018	-0,0027	-0,0028	
-0,34	0,016	-0,0027	-0,0028	
-0,17	0,018	-0,0027	-0,0028	
-0,03	0,018	-0,0027	-0,0028	
0,04	0,013	-0,0027	-0,0028	
0,06	0,016	-0,0027	-0,0028	
0,04	0,014	-0,0027	-0,0028	
0,01	0,016	-0,0027	-0,0028	
-0,02	0,020	-0,0027	-0,0028	
-0,03	0,020	-0,0027	-0,0027	
-0,02	0,018	-0,0027	-0,0027	
-0,01	0,018	-0,0027	-0,0027	
0,00	0,018	-0,0027	-0,0027	
0,01	0,013	-0,0027	-0,0027	
0,01	0,016	-0,0027	-0,0027	
0,01	0,011	-0,0027	-0,0027	
0,00	0,016	-0,0027	-0,0027	
0,00	0,018	-0,0027	-0,0027	
0,00	0,011	-0,0027	-0,0027	
0,00	0,005	-0,0027	-0,0027	
0,00	0,001	-0,0027	-0,0027	
0,00	-0,012	-0,0027	-0,0027	
0,00	-0,014	-0,0027	-0,0027	
0,00	-0,031	-0,0027	-0,0027	
0,00	-0,029	-0,0027	-0,0027	
0,00	-0,037	-0,0027	-0,0027	
0,00	-0,041	-0,0027	-0,0027	
0,00	-0,050	-0,0027	-0,0027	
0,00	-0,050	-0,0027	-0,0027	
0,00	-0,058	-0,0027	-0,0027	
0,00	-0,054	-0,0027	-0,0027	
0,00	-0,050	-0,0027	-0,0027	
-0,01	-0,058	-0,0027	-0,0027	
-0,01	-0,062	-0,0027	-0,0027	
0,00	-0,066	-0,0027	-0,0027	
0,00	-0,062	-0,0027	-0,0027	
0,01	-0,062	-0,0027	-0,0027	
0,01	-0,062	-0,0027	-0,0027	
0,01	-0,066	-0,0027	-0,0027	
0,01	-0,066	-0,0027	-0,0027	
0,01	-0,066	-0,0027	-0,0027	
0,01	-0,071	-0,0027	-0,0027	
0,02	-0,069	-0,0027	-0,0027	
0,05	-0,062	-0,0027	-0,0027	
0,11	-0,079	-0,0027	-0,0027	
0,19	-0,066	-0,0027	-0,0027	
0,29	-0,069	-0,0027	-0,0027	
0,40	-0,066	-0,0027	-0,0027	
0,51	-0,066	-0,0027	-0,0027	
0,61	-0,062	-0,0027	-0,0027	
0,69	-0,062	-0,0027	-0,0027	
0,76	-0,066	-0,0027	-0,0027	
0,80	-0,066	-0,0027	-0,0027	
0,84	-0,062	-0,0027	-0,0027	
0,87	-0,054	-0,0027	-0,0027	
0,90	-0,058	-0,0027	-0,0027	
0,92	-0,066	-0,0027	-0,0027	
0,95	-0,054	-0,0027	-0,0027	
0,97	-0,054	-0,0027	-0,0027	
1,00	-0,054	-0,0027	-0,0027	
1,02	-0,058	-0,0027	-0,0027	
1,04	-0,058	-0,0027	-0,0027	
1,05	-0,052	-0,0027	-0,0027	
1,06	-0,054	-0,0027	-0,0027	
1,07	-0,052	-0,0027	-0,0027	
1,08	-0,062	-0,0027	-0,0028	
1,08	-0,058	-0,0027	-0,0028	
1,09	-0,058	-0,0027	-0,0028	
1,09	-0,058	-0,0027	-0,0028	
1,10	-0,054	-0,0027	-0,0028	
1,10	-0,050	-0,0027	-0,0028	
1,10	-0,058	-0,0027	-0,0028	
1,09	-0,056	-0,0027	-0,0028	
1,08	-0,050	-0,0027	-0,0028	
1,07	-0,058	-0,0027	-0,0028	
1,06	-0,054	-0,0027	-0,0028	
1,05	-0,058	-0,0027	-0,0028	
1,05	-0,052	-0,0027	-0,0028	
1,05	-0,058	-0,0027	-0,0028	
1,05	-0,054	-0,0027	-0,0028	
1,04	-0,066	-0,0027	-0,0028	
1,04	-0,050	-0,0027	-0,0028	
1,03	-0,060	-0,0027	-0,0028	
1,01	-0,054	-0,0027	-0,0028	
1,00	-0,062	-0,0027	-0,0028	
0,99	-0,058	-0,0027	-0,0028	
0,99	-0,054	-0,0027	-0,0028	
0,98	-0,058	-0,0027	-0,0028	
0,98	-0,058	-0,0027	-0,0028	
0,98	-0,058	-0,0027	-0,0028	
0,98	-0,045	-0,0027	-0,0028	
0,98	-0,054	-0,0027	-0,0028	
0,99	-0,054	-0,0027	-0,0028	
1,00	-0,052	-0,0027	-0,0028	
1,01	-0,050	-0,0027	-0,0028	
1,01	-0,054	-0,0027	-0,0028	
1,01	-0,048	-0,0027	-0,0028	
1,00	-0,050	-0,0027	-0,0028	
0,99	-0,048	-0,0027	-0,0028	
0,98	-0,048	-0,0027	-0,0028	
0,97	-0,052	-0,0027	-0,0028	
0,96	-0,058	-0,0027	-0,0028	
0,96	-0,054	-0,0027	-0,0028	
0,96	-0,054	-0,0027	-0,0028	
0,96	-0,056	-0,0027	-0,0028	
0,97	-0,058	-0,0027	-0,0028	
0,97	-0,048	-0,0027	-0,0028	
0,97	-0,054	-0,0027	-0,0028	
0,97	-0,048	-0,0027	-0,0028	
0,97	-0,050	-0,0027	-0,0028	
0,97	-0,052	-0,0027	-0,0028	
0,97	-0,054	-0,0027	-0,0028	
0,97	-0,050	-0,0027	-0,0028	
0,97	-0,050	-0,0027	-0,0028	
0,96	-0,056	-0,0027	-0,0028	
0,95	-0,054	-0,0027	-0,0028	
0,94	-0,058	-0,0027	-0,0028	
0,93	-0,050	-0,0027	-0,0028	
0,92	-0,050	-0,0027	-0,0028	
0,91	-0,048	-0,0027	-0,0028	
0,90	-0,045	-0,0027	-0,0028	
0,90	-0,045	-0,0027	-0,0028	
0,90	-0,058	-0,0027	-0,0028	
0,90	-0,050	-0,0027	-0,0028	
0,91	-0,045	-0,0027	-0,0028	
0,92	-0,045	-0,0027	-0,0028	
0,92	-0,058	-0,0027	-0,0028	
0,93	-0,058	-0,0027	-0,0028	
0,93	-0,050	-0,0027	-0,0028	
0,94	-0,052	-0,0027	-0,0028	
0,94	-0,048	-0,0027	-0,0028	
0,95	-0,045	-0,0027	-0,0028	
0,95	-0,050	-0,0027	-0,0028	
0,95	-0,048	-0,0027	-0,0028	
0,95	-0,045	-0,0027	-0,0028	
0,95	-0,054	-0,0027	-0,0028	
0,95	-0,058	-0,0027	-0,0028	
0,94	-0,058	-0,0027	-0,0028	
0,94	-0,050	-0,0027	-0,0028	
0,93	-0,045	-0,0027	-0,0027	
0,93	-0,054	-0,0027	-0,0027	
0,92	-0,050	-0,0027	-0,0027	
0,92	-0,054	-0,0027	-0,0027	
0,91	-0,052	-0,0027	-0,0027	
0,91	-0,058	-0,0027	-0,0027	
0,90	-0,045	-0,0027	-0,0027	
0,90	-0,050	-0,0027	-0,0027	
0,90	-0,052	-0,0027	-0,0027	
0,90	-0,054	-0,0027	-0,0027	
0,90	-0,045	-0,0027	-0,0027	
0,90	-0,054	-0,0027	-0,0027	
0,90	-0,050	-0,0027	-0,0027	
0,91	-0,050	-0,0027	-0,0027	
0,92	-0,058	-0,0027	-0,0027	
0,92	-0,050	-0,0027	-0,0027	
0,93	-0,056	-0,0027	-0,0027	
0,92	-0,050	-0,0027	-0,0027	
0,92	-0,045	-0,0027	-0,0027	
0,91	-0,045	-0,0027	-0,0027	
0,90	-0,041	-0,0027	-0,0027	
0,90	-0,045	-0,0027	-0,0027	
0,89	-0,045	-0,0027	-0,0027	
0,89	-0,050	-0,0027	-0,0027	
0,89	-0,045	-0,0027	-0,0027	
0,89	-0,045	-0,0027	-0,0027	
0,90	-0,045	-0,0027	-0,0027	
0,92	-0,045	-0,0027	-0,0027	
0,93	-0,045	-0,0027	-0,0027	
0,94	-0,048	-0,0027	-0,0028	
0,94	-0,054	-0,0027	-0,0028	
0,94	-0,045	-0,0027	-0,0028	
0,93	-0,045	-0,0027	-0,0028	
0,92	-0,045	-0,0027	-0,0028	
0,91	-0,050	-0,0027	-0,0028	
0,90	-0,045	-0,0027	-0,0028	
0,90	-0,045	-0,0027	-0,0028	
0,89	-0,052	-0,0027	-0,0028	
0,89	-0,048	-0,0027	-0,0028	
0,88	-0,056	-0,0027	-0,0028	
0,88	-0,054	-0,0027	-0,0028	
0,88	-0,048	-0,0027	-0,0028	
0,88	-0,045	-0,0027	-0,0028	
0,88	-0,050	-0,0027	-0,0028	
0,87	-0,050	-0,0027	-0,0028	
0,86	-0,050	-0,0027	-0,0028	
0,85	-0,050	-0,0027	-0,0028	
0,85	-0,048	-0,0027	-0,0028	
0,84	-0,054	-0,0027	-0,0028	
0,83	-0,054	-0,0027	-0,0028	
0,83	-0,054	-0,0027	-0,0028	
0,83	-0,058	-0,0027	-0,0028	
0,83	-0,045	-0,0027	-0,0028	
0,83	-0,054	-0,0027	-0,0028	
0,83	-0,054	-0,0027	-0,0028	
0,83	-0,058	-0,0027	-0,0028	
0,84	-0,052	-0,0027	-0,0028	
0,85	-0,052	-0,0027	-0,0028	
0,85	-0,050	-0,0027	-0,0028	
0,86	-0,048	-0,0027	-0,0028	
0,86	-0,048	-0,0027	-0,0028	
0,86	-0,041	-0,0027	-0,0028	
0,86	-0,054	-0,0027	-0,0028	
0,86	-0,048	-0,0027	-0,0028	
0,86	-0,050	-0,0027	-0,0028	
0,87	-0,050	-0,0027	-0,0028	
0,87	-0,045	-0,0027	-0,0028	
0,87	-0,045	-0,0027	-0,0028	
0,88	-0,048	-0,0027	-0,0028	
0,88	-0,041	-0,0027	-0,0028	
0,89	-0,045	-0,0027	-0,0028	
0,90	-0,041	-0,0027	-0,0028	
0,91	-0,039	-0,0027	-0,0028	
0,92	-0,039	-0,0027	-0,0028	
0,92	-0,045	-0,0027	-0,0028	
0,92	-0,048	-0,0027	-0,0028	
0,92	-0,041	-0,0027	-0,0028	
0,91	-0,039	-0,0027	-0,0028	
0,91	-0,045	-0,0027	-0,0028	
0,91	-0,037	-0,0027	-0,0028	
0,91	-0,041	-0,0027	-0,0028	
0,91	-0,041	-0,0027	-0,0028	
0,91	-0,045	-0,0027	-0,0028	
0,90	-0,039	-0,0027	-0,0028	
0,90	-0,039	-0,0027	-0,0028	
0,89	-0,039	-0,0027	-0,0028	
0,89	-0,045	-0,0027	-0,0028	
0,88	-0,045	-0,0027	-0,0028	
0,88	-0,045	-0,0027	-0,0028	
0,88	-0,037	-0,0027	-0,0028	
0,88	-0,045	-0,0027	-0,0028	
0,87	-0,045	-0,0027	-0,0028	
0,86	-0,045	-0,0027	-0,0028	
0,85	-0,048	-0,0027	-0,0028	
0,84	-0,045	-0,0027	-0,0028	
0,83	-0,050	-0,0027	-0,0028	
0,82	-0,050	-0,0027	-0,0028	
0,81	-0,039	-0,0027	-0,0028	
0,82	-0,048	-0,0027	-0,0028	
0,82	-0,054	-0,0027	-0,0028	
0,82	-0,041	-0,0027	-0,0028	
0,82	-0,050	-0,0027	-0,0028	
0,82	-0,054	-0,0027	-0,0028	
0,82	-0,045	-0,0027	-0,0028	
0,81	-0,050	-0,0027	-0,0028	
0,81	-0,045	-0,0027	-0,0028	
0,80	-0,045	-0,0027	-0,0028	
0,80	-0,041	-0,0027	-0,0028	
0,80	-0,045	-0,0027	-0,0028	
0,80	-0,045	-0,0027	-0,0028	
0,79	-0,048	-0,0027	-0,0028	
0,79	-0,054	-0,0027	-0,0028	
0,79	-0,041	-0,0027	-0,0028	
0,79	-0,037	-0,0027	-0,0028	
0,80	-0,045	-0,0027	-0,0028	
0,80	-0,045	-0,0027	-0,0028	
